        DAT_MED,VEN_VEL,TEM_INS,UMD_INS,HR_MED
2014-08-29,0.8,24.9,90,2200
2014-08-29,0.1,24.1,88,2300
2014-08-30,0,23.5,90,0
2014-08-30,0,23.7,90,100
2014-08-30,0,23.6,91,200
2014-08-30,0,23.6,91,300
2014-08-30,0,23.8,92,400
2014-08-30,0.1,24.6,90,500
2014-08-30,0.1,24.4,90,600
2014-08-30,0,24.1,91,700
2014-08-30,0.1,24.3,91,800
2014-08-30,0.1,24.4,90,900
2014-08-30,0,24.8,90,1000
2014-08-30,0.6,26.6,82,1100
2014-08-30,1,28.6,71,1200
2014-08-30,0.8,29.6,66,1300
2014-08-30,1.9,30.3,64,1400
2014-08-30,1.4,30.6,62,1500
2014-08-30,1.4,32.4,58,1600
2014-08-30,1.9,29.6,68,1700
2014-08-30,0.2,24.3,92,1800
2014-08-30,0.2,25.6,91,1900
2014-08-30,0.2,27.1,86,2000
2014-08-30,0.4,26.8,85,2100
2014-08-30,0,26.3,89,2200
2014-08-30,0,26.4,85,2300
2014-08-31,0,25.9,84,0
2014-08-31,0,25.5,84,100
2014-08-31,0,25,85,200
2014-08-31,0,24.9,86,300
2014-08-31,0,24.4,87,400
2014-08-31,0,23.8,90,500
2014-08-31,0,23.7,91,600
2014-08-31,0,23.9,90,700
2014-08-31,0,23.5,92,800
2014-08-31,0,23.7,92,900
2014-08-31,0,24.3,91,1000
2014-08-31,0.1,26.9,83,1100
2014-08-31,1.6,28.1,74,1200
2014-08-31,1.2,30.2,64,1300
2014-08-31,1.2,30.2,60,1400
2014-08-31,1,31.8,55,1500
2014-08-31,1.1,32.6,55,1600
2014-08-31,1,32.6,55,1700
2014-08-31,1.4,28.5,77,1800
2014-08-31,3.3,24.9,82,1900
2014-08-31,0.4,24.3,93,2000
2014-08-31,0.7,24.4,93,2100
2014-08-31,0.4,24.3,92,2200
2014-08-31,0.1,24.5,93,2300
2014-09-01,0.1,24.6,92,0
2014-09-01,0.2,24.8,90,100
2014-09-01,0,24.5,88,200
2014-09-01,0,24.4,88,300
2014-09-01,0,24.1,88,400
2014-09-01,0,24,88,500
2014-09-01,0,23.7,90,600
2014-09-01,0,23.6,90,700
2014-09-01,0,23.3,91,800
2014-09-01,0,23.3,92,900
2014-09-01,0.2,24.1,92,1000
2014-09-01,0.7,26.7,83,1100
2014-09-01,1.3,28.2,73,1200
2014-09-01,1.5,29.7,65,1300
2014-09-01,1.8,29.5,64,1400
2014-09-01,1.6,30.7,64,1500
2014-09-01,1,32,60,1600
2014-09-01,1.7,31.8,58,1700
2014-09-01,1.3,30.2,65,1800
2014-09-01,2.1,29,67,1900
2014-09-01,0.9,27.7,77,2000
2014-09-01,0.8,24.6,85,2100
2014-09-01,0,24.9,90,2200
2014-09-01,0,25.3,91,2300
2014-09-02,0,24.8,92,0
2014-09-02,0.1,25,88,100
2014-09-02,0.1,24.6,87,200
2014-09-02,0,24.4,87,300
2014-09-02,0,23.8,89,400
2014-09-02,0,23.7,90,500
2014-09-02,0,23.5,90,600
2014-09-02,0.1,23.3,91,700
2014-09-02,0.2,23.1,91,800
2014-09-02,0,23,91,900
2014-09-02,0.1,23.7,90,1000
2014-09-02,0.8,26.3,79,1100
2014-09-02,1.5,28.2,69,1200
2014-09-02,0.9,29.9,63,1300
2014-09-02,1.7,30.2,62,1400
2014-09-02,2.5,30.8,64,1500
2014-09-02,1.7,31.1,61,1600
2014-09-02,1.9,31.7,59,1700
2014-09-02,1.6,32,56,1800
2014-09-02,1.6,31.7,64,1900
2014-09-02,1.4,29.8,69,2000
2014-09-02,2.2,28.8,71,2100
2014-09-02,1.4,28,76,2200
2014-09-02,1.1,27.8,75,2300
2014-09-03,0.8,26.6,76,0
2014-09-03,0.6,25.6,78,100
2014-09-03,0.6,24.9,80,200
2014-09-03,0.7,24.4,83,300
2014-09-03,0.4,24,85,400
2014-09-03,0.1,23.6,86,500
2014-09-03,0,23.3,87,600
2014-09-03,0,22.9,88,700
2014-09-03,0,22.2,90,800
2014-09-03,0,21.8,91,900
2014-09-03,0,22.6,91,1000
2014-09-03,0.9,25.7,78,1100
2014-09-03,1.2,27.8,68,1200
2014-09-03,1.1,30.4,59,1300
2014-09-03,2.1,31,59,1400
2014-09-03,1.4,32.1,53,1500
2014-09-03,1.2,31.8,51,1600
2014-09-03,1.4,31.1,61,1700
2014-09-03,1.8,30.6,63,1800
2014-09-03,1.8,30.2,67,1900
2014-09-03,1.9,30.5,64,2000
2014-09-03,1.2,29,70,2100
2014-09-03,1.3,28.3,73,2200
2014-09-03,1.6,27.7,72,2300
2014-09-04,0.9,26.9,74,0
2014-09-04,0.7,26.1,78,100
2014-09-04,0.4,25.5,81,200
2014-09-04,0.3,25.2,83,300
2014-09-04,0.3,24.9,85,400
2014-09-04,0.1,24.6,86,500
2014-09-04,0.1,24.2,88,600
2014-09-04,0,24,89,700
2014-09-04,0,23.7,89,800
2014-09-04,0,23.1,91,900
2014-09-04,0.2,24.2,91,1000
2014-09-04,0.7,26.7,81,1100
2014-09-04,1.2,29.2,68,1200
2014-09-04,2.1,29.5,62,1300
2014-09-04,1.4,31.5,56,1400
2014-09-04,1.2,32.1,54,1500
2014-09-04,1.4,32.1,54,1600
2014-09-04,0.7,32.1,53,1700
2014-09-04,2,29.8,67,1800
2014-09-04,1.7,31.2,62,1900
2014-09-04,1.2,30.2,66,2000
2014-09-04,1.7,28.6,71,2100
2014-09-04,1.4,28.3,73,2200
2014-09-04,1.6,27.8,73,2300
2014-09-05,1,27.2,72,0
2014-09-05,1.2,26.4,75,100
2014-09-05,0.2,25.9,79,200
2014-09-05,0.4,25.4,81,300
2014-09-05,0.2,25.1,82,400
2014-09-05,0.1,24.7,84,500
2014-09-05,0.1,24.6,85,600
2014-09-05,0.2,24.4,86,700
2014-09-05,0.1,24.1,87,800
2014-09-05,0,23.6,88,900
2014-09-05,0,24.8,87,1000
2014-09-05,0.7,26.8,79,1100
2014-09-05,0.8,28.8,69,1200
2014-09-05,1.1,30,63,1300
2014-09-05,1.4,30.4,62,1400
2014-09-05,1.2,32.2,55,1500
2014-09-05,0.6,31.8,56,1600
2014-09-05,1.2,30.6,64,1700
2014-09-05,1.9,29.3,67,1800
2014-09-05,1.5,23.8,83,1900
2014-09-05,1.8,26.7,86,2000
2014-09-05,0.7,26.9,84,2100
2014-09-05,0.2,23.2,93,2200
2014-09-05,0.1,23.7,93,2300
2014-09-06,0.1,24.2,93,0
2014-09-06,0,24.6,91,100
2014-09-06,0,24.3,90,200
2014-09-06,0,24.3,88,300
2014-09-06,0,23.5,91,400
2014-09-06,0,23.2,92,500
2014-09-06,0,23.2,92,600
2014-09-06,0,23.4,92,700
2014-09-06,0,23.4,92,800
2014-09-06,0,23.3,92,900
2014-09-06,0,23.9,91,1000
2014-09-06,0.1,25.7,86,1100
2014-09-06,0.1,28.4,73,1200
2014-09-06,1.2,28.3,70,1300
2014-09-06,0.8,29.1,64,1400
2014-09-06,0.5,30.9,56,1500
2014-09-06,0.8,30.1,60,1600
2014-09-06,0.6,31.5,56,1700
2014-09-06,0.2,31.4,55,1800
2014-09-06,1.5,29.4,68,1900
2014-09-06,1.5,29.5,65,2000
2014-09-06,1.5,28.7,69,2100
2014-09-06,0.8,27.7,73,2200
2014-09-06,0.2,27.3,72,2300
2014-09-07,0,24.2,81,0
2014-09-07,0,23.6,86,100
2014-09-07,0,23.4,88,200
2014-09-07,0,23.4,90,300
2014-09-07,0,23.4,91,400
2014-09-07,0,23.5,92,500
2014-09-07,0,23.4,93,600
2014-09-07,0,23.4,93,700
2014-09-07,0,23.4,93,800
2014-09-07,0,23.5,93,900
2014-09-07,0,24.2,93,1000
2014-09-07,0.2,26.4,88,1100
2014-09-07,1.2,29,72,1200
2014-09-07,0.4,29.5,68,1300
2014-09-07,1.4,29.6,72,1400
2014-09-07,1,29.8,72,1500
2014-09-07,1.2,31,64,1600
2014-09-07,1,31.6,57,1700
2014-09-07,0.7,32.2,55,1800
2014-09-07,1.4,31,66,1900
2014-09-07,1.4,29.9,69,2000
2014-09-07,1.3,26.6,79,2100
2014-09-07,0,25.4,81,2200
2014-09-07,0,24.5,89,2300
2014-09-08,0.2,24.1,91,0
2014-09-08,0.4,23.8,92,100
2014-09-08,0.1,23.8,93,200
2014-09-08,0.2,24.1,93,300
2014-09-08,0.1,23.7,93,400
2014-09-08,0,23.7,93,500
2014-09-08,0,23.7,93,600
2014-09-08,0,23.6,93,700
2014-09-08,0,24.1,93,800
2014-09-08,0,24.3,93,900
2014-09-08,0.1,25.1,92,1000
2014-09-08,0.2,26.2,88,1100
2014-09-08,0.7,28.6,74,1200
2014-09-08,0.3,28.5,72,1300
2014-09-08,0.3,30.2,64,1400
2014-09-08,0.8,31.4,61,1500
2014-09-08,0.9,31.1,62,1600
2014-09-08,1,31.5,59,1700
2014-09-08,1,29.8,69,1800
2014-09-08,2.2,29.6,66,1900
2014-09-08,0.8,28,75,2000
2014-09-08,1.1,27.8,76,2100
2014-09-08,0.8,26.9,78,2200
2014-09-08,0.1,26.7,81,2300
2014-09-09,0.3,26.8,79,0
2014-09-09,0.1,26.2,81,100
2014-09-09,0.1,25.7,83,200
2014-09-09,0,25.3,85,300
2014-09-09,0,24.6,88,400
2014-09-09,0,24.4,89,500
2014-09-09,0,24.4,89,600
2014-09-09,0,23.9,91,700
2014-09-09,0,23.7,91,800
2014-09-09,0,23.7,91,900
2014-09-09,0,24.6,90,1000
2014-09-09,0.2,26.5,84,1100
2014-09-09,0.4,29,70,1200
2014-09-09,0.9,29.7,69,1300
2014-09-09,1.4,30.2,64,1400
2014-09-09,0.7,30.4,64,1500
2014-09-09,0.2,32.7,55,1600
2014-09-09,0.4,31.8,58,1700
2014-09-09,0.9,27.6,73,1800
2014-09-09,2,29.9,70,1900
2014-09-09,2,30.5,66,2000
2014-09-09,0.5,24.7,82,2100
2014-09-09,0,24.1,90,2200
2014-09-09,0,24.3,92,2300
2014-09-10,0,24.2,92,0
2014-09-10,0,24.5,93,100
2014-09-10,0,24.2,93,200
2014-09-10,0,24.3,92,300
2014-09-10,0,24.1,92,400
2014-09-10,0,24,92,500
2014-09-10,0,23.9,93,600
2014-09-10,0,23.7,92,700
2014-09-10,0,23.7,93,800
2014-09-10,0,23.5,93,900
2014-09-10,0,24.4,92,1000
2014-09-10,0.1,26.2,88,1100
2014-09-10,0.6,28.2,76,1200
2014-09-10,1,29.4,69,1300
2014-09-10,0.4,31.1,63,1400
2014-09-10,0.2,30.3,64,1500
2014-09-10,0.6,32.5,56,1600
2014-09-10,0.8,32.2,57,1700
2014-09-10,1.7,27.5,80,1800
2014-09-10,0.7,24.7,84,1900
2014-09-10,0.2,26.2,79,2000
2014-09-10,0.1,25.5,81,2100
2014-09-10,0.1,25.4,85,2200
2014-09-10,0.4,25.6,84,2300
2014-09-11,0,25.6,84,0
2014-09-11,0,25.7,84,100
2014-09-11,0,25.5,85,200
2014-09-11,0,25,87,300
2014-09-11,0,24.8,88,400
2014-09-11,0,24.5,90,500
2014-09-11,0.2,24.4,90,600
2014-09-11,0,24.1,91,700
2014-09-11,0,24,91,800
2014-09-11,0,24,91,900
2014-09-11,0.1,24.5,90,1000
2014-09-11,0.4,26.3,83,1100
2014-09-11,1.1,27.5,76,1200
2014-09-11,0.7,28.8,72,1300
2014-09-11,1.1,30.1,65,1400
2014-09-11,1.4,29.7,66,1500
2014-09-11,1.2,30.8,62,1600
2014-09-11,0.9,31.5,59,1700
2014-09-11,1.2,32.1,56,1800
2014-09-11,1.4,30.2,67,1900
2014-09-11,1.3,28.9,73,2000
2014-09-11,0.7,27,77,2100
2014-09-11,0.3,27,75,2200
2014-09-11,0.7,26.7,74,2300
2014-09-12,1,26.3,81,0
2014-09-12,0.1,25.9,84,100
2014-09-12,0,25.7,85,200
2014-09-12,0.1,25.5,84,300
2014-09-12,0,25.4,84,400
2014-09-12,0.1,25.1,85,500
2014-09-12,0.1,24.8,87,600
2014-09-12,0.2,24.5,88,700
2014-09-12,0,24.3,88,800
2014-09-12,0.1,24,89,900
2014-09-12,0.1,24.6,89,1000
2014-09-12,0.4,26.7,82,1100
2014-09-12,0.9,27.8,77,1200
2014-09-12,1.7,29.2,69,1300
2014-09-12,1.2,30.4,68,1400
2014-09-12,1.8,31.2,64,1500
2014-09-12,2,30.8,65,1600
2014-09-12,2.2,31.7,59,1700
2014-09-12,2.3,32.3,55,1800
2014-09-12,0.9,30.9,55,1900
2014-09-12,0.3,29.1,60,2000
2014-09-12,0.7,28.2,72,2100
2014-09-12,0.2,27.7,74,2200
2014-09-12,0.4,27.3,77,2300
2014-09-13,0.4,26.7,79,0
2014-09-13,0.3,26.1,81,100
2014-09-13,0.3,25.6,82,200
2014-09-13,0.3,25.2,82,300
2014-09-13,0.1,24.6,85,400
2014-09-13,0,24,87,500
2014-09-13,0,23.9,88,600
2014-09-13,0,23.5,89,700
2014-09-13,0,23.4,90,800
2014-09-13,0,23.2,91,900
2014-09-13,0.1,24.3,89,1000
2014-09-13,0.7,26.5,80,1100
2014-09-13,1.3,28.8,70,1200
2014-09-13,1.4,29.9,64,1300
2014-09-13,1.1,31.7,57,1400
2014-09-13,1.3,32.1,55,1500
2014-09-13,1,31.9,56,1600
2014-09-13,1.8,32.4,53,1700
2014-09-13,0.8,29.9,64,1800
2014-09-13,0.1,29.9,68,1900
2014-09-13,2.1,27.5,70,2000
2014-09-13,0,26.1,86,2100
2014-09-13,0,25.6,90,2200
2014-09-13,0.1,26.9,82,2300
2014-09-14,0,26.4,80,0
2014-09-14,0.1,25.7,83,100
2014-09-14,0,25.5,83,200
2014-09-14,0.1,25.2,84,300
2014-09-14,0.4,24.5,87,400
2014-09-14,0,24.1,89,500
2014-09-14,0,24.3,89,600
2014-09-14,0,24.3,89,700
2014-09-14,0,23.6,91,800
2014-09-14,0,23.3,92,900
2014-09-14,0,24.9,91,1000
2014-09-14,0.9,26.6,83,1100
2014-09-14,1,28.1,75,1200
2014-09-14,1.4,30,66,1300
2014-09-14,2.1,29.6,67,1400
2014-09-14,1.8,31.1,63,1500
2014-09-14,1.7,31.8,62,1600
2014-09-14,1.8,32.4,57,1700
2014-09-14,1.7,32.2,63,1800
2014-09-14,2.8,30.9,66,1900
2014-09-14,2.3,30.5,65,2000
2014-09-14,0.9,25.7,84,2100
2014-09-14,0.2,25,89,2200
2014-09-14,0.3,26,88,2300
2014-09-15,0.9,25.8,85,0
2014-09-15,0.8,25.6,85,100
2014-09-15,0.4,25.4,86,200
2014-09-15,0.3,25.1,87,300
2014-09-15,0,24.9,88,400
2014-09-15,0,24.7,89,500
2014-09-15,0,24.4,90,600
2014-09-15,0,24.2,90,700
2014-09-15,0,24,91,800
2014-09-15,0,24,91,900
2014-09-15,0.6,24.9,90,1000
2014-09-15,1,26.8,84,1100
2014-09-15,1.5,28,75,1200
2014-09-15,1.1,29.4,69,1300
2014-09-15,1.1,30.9,65,1400
2014-09-15,1.8,30.4,66,1500
2014-09-15,1.4,32.5,61,1600
2014-09-15,1.6,32.1,58,1700
2014-09-15,1.6,31.3,66,1800
2014-09-15,1.8,30.4,66,1900
2014-09-15,1.6,28.9,71,2000
2014-09-15,1.1,28,77,2100
2014-09-15,0.5,27.4,80,2200
2014-09-15,0.7,26.9,80,2300
2014-09-16,0.7,26.8,81,0
2014-09-16,0.5,26.5,81,100
2014-09-16,0.8,26,83,200
2014-09-16,0.6,25.6,85,300
2014-09-16,0.3,25.5,85,400
2014-09-16,0.3,25.1,86,500
2014-09-16,0,24.9,88,600
2014-09-16,0,24.4,90,700
2014-09-16,0,24.3,90,800
2014-09-16,0,23.8,92,900
2014-09-16,0.4,25,90,1000
2014-09-16,1.3,26.7,83,1100
2014-09-16,1.1,28.6,74,1200
2014-09-16,0.8,30,69,1300
2014-09-16,1.6,31,62,1400
2014-09-16,1.1,31.5,60,1500
2014-09-16,1.2,32.1,56,1600
2014-09-16,1,30.8,65,1700
2014-09-16,2.5,28.4,74,1800
2014-09-16,1.8,23.1,90,1900
2014-09-16,0.9,22.8,91,2000
2014-09-16,0.2,23.4,91,2100
2014-09-16,0.4,23.5,92,2200
2014-09-16,0,23.7,93,2300
2014-09-17,0,24,93,0
2014-09-17,0,24.1,93,100
2014-09-17,0,24.1,92,200
2014-09-17,0.3,24,91,300
2014-09-17,0,23.9,91,400
2014-09-17,0.1,23.6,92,500
2014-09-17,0,23.5,92,600
2014-09-17,0,23.1,93,700
2014-09-17,0,22.9,94,800
2014-09-17,0,22.8,94,900
2014-09-17,0,23.8,94,1000
2014-09-17,0.2,26.1,90,1100
2014-09-17,0.8,28.8,78,1200
2014-09-17,0.5,30.2,68,1300
2014-09-17,1,31.8,61,1400
2014-09-17,1,32.7,58,1500
2014-09-17,1.5,32,57,1600
2014-09-17,1.4,32.7,55,1700
2014-09-17,1.7,31.7,55,1800
2014-09-17,0.8,29.7,74,1900
2014-09-17,0.1,29.4,73,2000
2014-09-17,0.1,28.7,77,2100
2014-09-17,0.7,28.5,65,2200
2014-09-17,0.7,27.4,68,2300
2014-09-18,0.6,26.6,73,0
2014-09-18,0.4,25.7,77,100
2014-09-18,0.6,25.4,81,200
2014-09-18,0.6,24.9,84,300
2014-09-18,0.1,24.9,85,400
2014-09-18,0,24.5,86,500
2014-09-18,0,24.2,88,600
2014-09-18,0,24,89,700
2014-09-18,0,23.7,90,800
2014-09-18,0.2,23.6,91,900
2014-09-18,0,24.9,90,1000
2014-09-18,1.1,26.9,81,1100
2014-09-18,1,28.8,70,1200
2014-09-18,1.7,30.2,63,1300
2014-09-18,0.9,30.7,63,1400
2014-09-18,1.1,30.8,57,1500
2014-09-18,1.2,31.9,55,1600
2014-09-18,0.7,29.4,65,1700
2014-09-18,0.6,27.3,84,1800
2014-09-18,0.1,23.1,94,1900
2014-09-18,0,24.3,93,2000
2014-09-18,0.1,24.6,93,2100
2014-09-18,0.3,24.7,92,2200
2014-09-18,0.2,24.8,91,2300
2014-09-19,0,24.6,89,0
2014-09-19,0.1,24.7,90,100
2014-09-19,0.2,24.8,87,200
2014-09-19,0,24.1,89,300
2014-09-19,0.2,23.7,91,400
2014-09-19,0,23.5,91,500
2014-09-19,0,23,92,600
2014-09-19,0,22.8,93,700
2014-09-19,0,22.8,93,800
2014-09-19,0,22.7,94,900
2014-09-19,0,23.4,94,1000
2014-09-19,0.2,26.1,86,1100
2014-09-19,1.4,28.2,69,1200
2014-09-19,1.7,29.9,63,1300
2014-09-19,1.4,30.4,61,1400
2014-09-19,1.2,31,59,1500
2014-09-19,1.5,30.4,62,1600
2014-09-19,1.7,31.3,56,1700
2014-09-19,1.4,27.4,75,1800
2014-09-19,0.7,26.2,86,1900
2014-09-19,1.5,27.9,81,2000
2014-09-19,1.9,27,81,2100
2014-09-19,0.5,25.6,83,2200
2014-09-19,0.2,25.9,82,2300
2014-09-20,0,24.8,88,0
2014-09-20,0.1,25.1,88,100
2014-09-20,0,24.8,87,200
2014-09-20,0.1,24.5,88,300
2014-09-20,0,24.5,88,400
2014-09-20,0,24.1,88,500
2014-09-20,0,23.8,89,600
2014-09-20,0.1,23.8,89,700
2014-09-20,0,23.4,90,800
2014-09-20,0,23.1,91,900
2014-09-20,0.1,24.1,90,1000
2014-09-20,1.1,26.2,82,1100
2014-09-20,1,28.7,70,1200
2014-09-20,1.4,29.8,65,1300
2014-09-20,1.7,30.2,64,1400
2014-09-20,2.7,30.7,64,1500
2014-09-20,1.2,32.2,58,1600
2014-09-20,2.4,32.1,56,1700
2014-09-20,1.4,32.3,55,1800
2014-09-20,1.2,32.2,62,1900
2014-09-20,1.7,29.6,65,2000
2014-09-20,1.1,26.9,77,2100
2014-09-20,0.2,26.6,81,2200
2014-09-20,0.1,26.6,83,2300
2014-09-21,0.5,26.6,79,0
2014-09-21,0.8,25.9,81,100
2014-09-21,0.6,25.2,83,200
2014-09-21,0.2,24.9,85,300
2014-09-21,0,24.4,86,400
2014-09-21,0.2,24.1,88,500
2014-09-21,0.1,24,89,600
2014-09-21,0,23.6,90,700
2014-09-21,0.1,23.6,90,800
2014-09-21,0,23.2,91,900
2014-09-21,0,24.2,91,1000
2014-09-21,0.9,26.4,81,1100
2014-09-21,0.9,29.1,69,1200
2014-09-21,0.6,29.9,64,1300
2014-09-21,0.7,31.2,60,1400
2014-09-21,1.7,31.9,56,1500
2014-09-21,1.7,31,55,1600
2014-09-21,1.2,31,64,1700
2014-09-21,1.3,31.2,64,1800
2014-09-21,2.1,30,67,1900
2014-09-21,0.8,26.4,87,2000
2014-09-21,1.3,26.6,85,2100
2014-09-21,1.3,26.4,83,2200
2014-09-21,1.1,26.4,82,2300
2014-09-22,1.2,25.9,81,0
2014-09-22,0.6,25.5,83,100
2014-09-22,0,24.8,86,200
2014-09-22,0.6,24.6,88,300
2014-09-22,0.3,23.9,89,400
2014-09-22,0,23.9,90,500
2014-09-22,0.2,23.9,90,600
2014-09-22,0,23.6,90,700
2014-09-22,0.2,23.6,90,800
2014-09-22,0,23.3,91,900
2014-09-22,0.1,24.2,90,1000
2014-09-22,0.8,26,82,1100
2014-09-22,0.8,28.7,68,1200
2014-09-22,1.5,28.5,65,1300
2014-09-22,0.5,30.5,60,1400
2014-09-22,0.5,31.8,59,1500
2014-09-22,1.2,30.2,65,1600
2014-09-22,2.5,29.6,65,1700
2014-09-22,1,29.2,67,1800
2014-09-22,1.4,29.5,72,1900
2014-09-22,1.7,29.6,67,2000
2014-09-22,1.8,27.8,71,2100
2014-09-22,1.7,27,75,2200
2014-09-22,1.7,26.4,76,2300
2014-09-23,1.3,25.9,79,0
2014-09-23,0.2,25.4,81,100
2014-09-23,0.7,25.4,83,200
2014-09-23,0.7,25.2,83,300
2014-09-23,0,25,84,400
2014-09-23,0.1,24.7,86,500
2014-09-23,0.2,24.5,87,600
2014-09-23,0.1,24.4,87,700
2014-09-23,0.2,24.4,88,800
2014-09-23,0,24.2,88,900
2014-09-23,0.7,25.1,86,1000
2014-09-23,1,26.7,79,1100
2014-09-23,1.3,28.8,71,1200
2014-09-23,1.3,30.3,63,1300
2014-09-23,1.2,31.7,60,1400
2014-09-23,0.8,32.3,56,1500
2014-09-23,1.2,31.5,57,1600
2014-09-23,0.9,28.4,77,1700
2014-09-23,2.8,25.5,87,1800
2014-09-23,1.4,27.2,81,1900
2014-09-23,1.8,26.1,78,2000
2014-09-23,1,26.2,85,2100
2014-09-23,0.6,26.2,85,2200
2014-09-23,1,26.5,81,2300
2014-09-24,0.8,26.1,82,0
2014-09-24,1,25.6,84,100
2014-09-24,0,24.9,87,200
2014-09-24,0,24.6,88,300
2014-09-24,0,24.4,89,400
2014-09-24,0,24,90,500
2014-09-24,0,23.7,91,600
2014-09-24,0,23.3,92,700
2014-09-24,0,23.2,93,800
2014-09-24,0,23.1,93,900
2014-09-24,0,24.1,92,1000
2014-09-24,0.9,26.4,86,1100
2014-09-24,1.5,28,71,1200
2014-09-24,1.2,29.1,65,1300
2014-09-24,1.9,29.1,67,1400
2014-09-24,0.8,30.8,65,1500
2014-09-24,2.1,31.4,61,1600
2014-09-24,2.1,30.5,61,1700
2014-09-24,0.8,31.6,60,1800
2014-09-24,0.7,31.6,55,1900
2014-09-24,2.6,29.1,66,2000
2014-09-24,1,27.5,78,2100
2014-09-24,0.8,27.3,82,2200
2014-09-24,1,27.3,74,2300
2014-09-25,0.6,26.5,75,0
2014-09-25,1,25.9,77,100
2014-09-25,0.4,25.3,81,200
2014-09-25,0,24.9,82,300
2014-09-25,0.3,24.5,84,400
2014-09-25,0.6,24.5,85,500
2014-09-25,0,23.9,86,600
2014-09-25,0,23.3,88,700
2014-09-25,0,23,90,800
2014-09-25,0,22.8,91,900
2014-09-25,0.2,23.7,91,1000
2014-09-25,1.1,25.8,84,1100
2014-09-25,0.9,27.9,70,1200
2014-09-25,1.7,30,60,1300
2014-09-25,1.2,31.2,52,1400
2014-09-25,2.4,31.6,53,1500
2014-09-25,1.4,31.8,51,1600
2014-09-25,0.9,32.4,50,1700
2014-09-25,1.7,31.7,51,1800
2014-09-25,1.5,31.8,53,1900
2014-09-25,1.7,30.5,56,2000
2014-09-25,0,29.2,64,2100
2014-09-25,1.7,28.6,66,2200
2014-09-25,1.3,27.4,66,2300
2014-09-26,0.9,26.4,71,0
2014-09-26,0.7,25.8,75,100
2014-09-26,0.7,25.4,78,200
2014-09-26,0.5,25,81,300
2014-09-26,0.5,24.6,83,400
2014-09-26,0.1,24.4,84,500
2014-09-26,0,23.6,88,600
2014-09-26,0,23,90,700
2014-09-26,0,22.9,91,800
2014-09-26,0,22.8,92,900
2014-09-26,0.8,23.9,92,1000
2014-09-26,1.6,25.9,85,1100
2014-09-26,1.7,28.3,74,1200
2014-09-26,1.3,28.9,65,1300
2014-09-26,1.5,30.4,61,1400
2014-09-26,1.7,32,56,1500
2014-09-26,1.8,31.1,58,1600
2014-09-26,1.5,31.7,57,1700
2014-09-26,2.4,31.4,63,1800
2014-09-26,2.4,29.3,70,1900
2014-09-26,2.8,30.4,64,2000
2014-09-26,0.1,24,89,2100
2014-09-26,0.4,24.4,89,2200
2014-09-26,0,24.5,90,2300
2014-09-27,0,25,89,0
2014-09-27,0.2,25.3,87,100
2014-09-27,0,24.7,88,200
2014-09-27,0.3,24.7,88,300
2014-09-27,0.1,24.7,88,400
2014-09-27,0.1,24.4,89,500
2014-09-27,0,24,90,600
2014-09-27,0,23.8,90,700
2014-09-27,0,23.5,91,800
2014-09-27,0,23.2,92,900
2014-09-27,0,24.3,91,1000
2014-09-27,0.4,26.1,85,1100
2014-09-27,0.7,28.7,72,1200
2014-09-27,0.7,30.5,63,1300
2014-09-27,1.5,31.7,56,1400
2014-09-27,1.3,31.2,57,1500
2014-09-27,1.7,32.4,54,1600
2014-09-27,0.9,31.2,62,1700
2014-09-27,1.4,30.8,66,1800
2014-09-27,2,31.9,62,1900
2014-09-27,0.8,23.6,93,2000
2014-09-27,0.7,24.1,93,2100
2014-09-27,0,24.3,92,2200
2014-09-27,0,24.9,90,2300
2014-09-28,0,25,85,0
2014-09-28,0.1,24.8,86,100
2014-09-28,0.4,24.4,87,200
2014-09-28,0.4,24.4,88,300
2014-09-28,0,24,89,400
2014-09-28,0,23.6,91,500
2014-09-28,0,23.2,92,600
2014-09-28,0.1,23.2,92,700
2014-09-28,0,22.7,93,800
2014-09-28,0,22.7,94,900
2014-09-28,0,23.6,93,1000
2014-09-28,0.8,25.8,87,1100
2014-09-28,1.1,29.1,69,1200
2014-09-28,1.8,29.4,64,1300
2014-09-28,1.6,31.9,56,1400
2014-09-28,1.7,32.4,54,1500
2014-09-28,1.5,32.8,50,1600
2014-09-28,1.3,32.1,51,1700
2014-09-28,1.7,31.4,53,1800
2014-09-28,2.2,29,60,1900
2014-09-28,0.5,28.6,76,2000
2014-09-28,0.6,28.8,62,2100
2014-09-28,1,28.4,64,2200
2014-09-28,0.3,27.3,69,2300
2014-09-29,0.5,26.5,72,0
2014-09-29,0.3,25.9,77,100
2014-09-29,0.5,25.2,81,200
2014-09-29,0.4,24.8,83,300
2014-09-29,0.1,24.2,87,400
2014-09-29,0,23.2,91,500
2014-09-29,0,22.8,92,600
2014-09-29,0,22.7,93,700
2014-09-29,0,22.5,93,800
2014-09-29,0,22.4,94,900
2014-09-29,0,23.7,94,1000
2014-09-29,0.7,26.1,87,1100
2014-09-29,1.3,27.9,73,1200
2014-09-29,1.2,30.3,62,1300
2014-09-29,1.5,31.5,57,1400
2014-09-29,1.3,31.9,52,1500
2014-09-29,1.2,33.3,50,1600
2014-09-29,1.3,30.1,66,1700
2014-09-29,0.9,26.9,77,1800
2014-09-29,0.7,28.7,82,1900
2014-09-29,1.4,28.7,77,2000
2014-09-29,1.7,28.8,75,2100
2014-09-29,1,28.3,69,2200
